date,selina,sub_category,capacity,out_of_order,available_beds,sold_beds,occupancy_rate,room_revenue_usd,food_and_beverage_revenue,activities_revenue,co_working_revenue,total_revenue,trevpob,average_guest_review
2018-01-02,Venao,Private Shared,34,0,34,28,0.8235294117647058,705.5999999999998,252.64008,177.07031999999995,74.08800000000001,1209.3983999999998,43.19279999999999,8.709
2018-01-02,Bocas del Toro,Private Shared,32,1,31,25,0.8064516129032258,674.9999999999999,239.5575,166.55624999999995,80.08874999999998,1161.2024999999996,46.44809999999998,8.703
2018-01-02,Venao,Private,12,1,11,9,0.8181818181818182,264.6,93.90654000000002,65.56788000000002,31.95045,456.02487,50.669430000000006,8.696
2018-01-02,Manuel Antonio,Private Shared,18,1,17,14,0.8235294117647058,453.6,136.69235999999998,69.0606,26.1954,685.54836,48.96774,8.732000000000001
2018-01-02,San Jose,Private Shared,14,1,13,10,0.7692307692307693,288.0,92.23200000000001,44.7552,16.632,441.61920000000003,44.16192,8.751
2018-01-02,Montanita,Private,96,16,80,36,0.45,820.8,251.65728,2.5855200000000003,15.513120000000002,1090.55592,30.29322,8.991
2018-01-02,Red Frog,Private Shared,14,1,13,11,0.8461538461538461,296.99999999999994,107.90009999999998,57.3804,21.51765,483.79814999999996,43.981649999999995,8.749
2018-01-02,La Fortuna,Private Shared,32,1,31,15,0.4838709677419355,405.0,151.38899999999995,42.52499999999999,8.079749999999999,606.9937499999999,40.46624999999999,8.783
2018-01-02,Pedasi,Private,16,1,15,13,0.8666666666666667,464.1,169.58214000000004,108.18171000000002,48.243195,790.1070450000002,60.777465000000014,8.707
2018-01-02,Montanita,Dorm,148,23,125,50,0.4,650.0,194.5125,8.8725,16.380000000000006,869.765,17.3953,9.001
2018-01-03,Medellin,Dorm,215,21,194,106,0.5463917525773195,2120.0,754.6139999999999,382.872,73.458,3330.944,31.424,8.777999999999999
2018-01-03,Bocas del Toro,Private,44,1,43,32,0.7441860465116279,1075.2,382.71744,275.46624,118.5408,1851.9244800000001,57.872640000000004,8.7
2018-01-03,Red Frog,Private,34,1,33,25,0.7575757575757576,787.5,291.06000000000006,160.41375000000005,60.36187500000001,1299.3356250000002,51.973425000000006,8.738
2018-01-03,Red Frog,Private Shared,14,1,13,10,0.7692307692307693,288.0,108.2592,56.8512,23.5872,476.6976,47.669760000000004,8.757
2018-01-03,Manuel Antonio,Private Shared,18,1,17,14,0.8235294117647058,428.4,140.34384,75.56976,28.788480000000003,673.10208,48.07872,8.752
2018-01-03,Antigua,Dorm,92,10,82,37,0.45121951219512196,703.0,2.2144500000000003,107.03175,26.57340000000001,838.8196,22.6708,8.993
2018-01-03,Santa Teresa North,Dorm,140,2,138,110,0.7971014492753623,2090.0,673.7115,311.619,118.50299999999999,3193.8335,29.034850000000002,8.736
2018-01-03,La Fortuna,Private,20,1,19,10,0.5263157894736842,336.0,119.5992,38.1024,14.112,507.8136,50.78136,8.785
2018-01-03,Puerto Viejo,Private,32,0,32,18,0.5625,604.8000000000002,218.45376,66.67920000000001,26.67168,916.6046400000002,50.922480000000014,8.777000000000001
2018-01-03,Venao,Private Shared,34,0,34,27,0.7941176470588235,826.1999999999998,296.68842,187.38216,98.89614,1409.16672,52.191359999999996,8.701
2018-01-03,Manuel Antonio,Private,60,1,59,46,0.7796610169491526,1642.2,491.42835,251.74926000000005,81.04257,2466.42018,53.617830000000005,8.75
2018-01-03,Tamarindo,Private Shared,34,1,33,23,0.696969696969697,662.4,224.65296,99.45936,39.64464,1026.15696,44.615520000000004,8.753
2018-01-03,Tamarindo,Dorm,144,2,142,84,0.5915492957746479,1512.0,490.5684,196.8624,95.256,2294.6868,27.3177,8.767000000000001
2018-01-03,Manuel Antonio,Dorm,116,2,114,88,0.7719298245614035,1496.0,460.2444,257.61120000000005,106.8144,2320.67,26.37125,8.756
2018-01-03,Puerto Viejo,Private Shared,40,1,39,22,0.5641025641025641,633.5999999999998,218.87712,73.84608,20.62368,946.9468799999999,43.04303999999999,8.765
2018-01-03,Bocas del Toro,Dorm,154,3,151,116,0.7682119205298014,1740.0,610.2180000000002,445.788,202.79700000000003,2998.8030000000003,25.851750000000003,8.706
2018-01-03,Bocas del Toro,Private Shared,32,1,31,25,0.8064516129032258,629.9999999999999,229.54049999999995,146.85299999999995,61.519499999999994,1067.9129999999998,42.71651999999999,8.71
2018-01-03,San Jose,Dorm,86,2,84,65,0.7738095238095238,1040.0,328.69199999999995,157.24800000000005,72.072,1598.0120000000002,24.5848,8.758
2018-01-03,Puerto Viejo,Dorm,66,0,66,34,0.5151515151515151,578.0,194.8149,75.8625,20.0277,868.7050999999999,25.55015,8.761000000000001
2018-01-03,Jaco,Private,42,1,41,21,0.5121951219512195,837.9,288.57276,108.214785,34.312005,1268.9995500000002,60.42855000000001,8.786
2018-01-03,Santa Teresa North,Private,22,1,21,18,0.8571428571428571,718.1999999999998,220.95423,109.34595,49.77126,1098.2714399999998,61.01507999999998,8.741
2018-01-03,Jaco,Dorm,118,2,116,57,0.49137931034482757,1083.0,367.29945,136.458,54.58320000000001,1641.34065,28.795450000000002,8.765
2018-01-03,Medellin,Private,88,9,79,45,0.569620253164557,1795.5,635.337675,320.49675,56.55825,2807.892675,62.397615,8.779
2018-01-03,La Fortuna,Dorm,100,2,98,43,0.4387755102040816,688.0,242.7264,78.0192,13.003200000000005,1021.7488,23.761599999999998,8.797
2018-01-03,San Jose,Private Shared,14,1,13,10,0.7692307692307693,324.0,103.4208,49.32899999999999,18.711,495.4608,49.54608,8.743
2018-01-03,Red Frog,Dorm,24,1,23,18,0.782608695652174,306.0,115.0254,60.0831,23.133600000000005,504.2421,28.01345,8.738
2018-01-03,Santa Teresa North,Private Shared,16,1,15,13,0.8666666666666667,421.2,135.77382,68.99256,22.99752,648.9639,49.9203,8.752
2018-01-03,San Jose,Private,40,1,39,31,0.7948717948717948,1171.8000000000004,380.19051000000013,196.86240000000004,61.51950000000001,1810.3724100000006,58.39911000000002,8.744
2018-01-03,Venao,Dorm,51,2,49,40,0.8163265306122449,560.0,208.74,137.592,69.97200000000001,976.304,24.4076,8.696
2018-01-03,Medellin,Private Shared,24,3,21,13,0.6190476190476191,416.0,146.328,69.4512,24.024,655.8032,50.4464,8.777999999999999
2018-01-03,Montanita,Dorm,148,25,123,49,0.3983739837398374,637.0,188.61570000000003,6.6885,9.3639,841.6681,17.1769,9.005
2018-01-03,La Fortuna,Private Shared,32,1,31,13,0.41935483870967744,350.99999999999994,121.99004999999998,39.8034,9.582299999999998,522.3757499999999,40.18274999999999,8.802
2018-01-03,Tamarindo,Private,24,1,23,16,0.6956521739130435,504.0,165.1104,65.6208,30.6936,765.4248,47.83905,8.756
2018-01-03,Montanita,Private,96,15,81,36,0.4444444444444444,889.1999999999998,268.89408000000003,12.13758,23.3415,1193.57316,33.15481,9.007
2018-01-03,Venao,Private,12,1,11,10,0.9090909090909091,315.0,117.41625,80.37225,31.75200000000001,544.5405000000001,54.45405000000001,8.697000000000001
2018-01-03,Pedasi,Dorm,8,1,7,6,0.8571428571428571,102.0,36.3069,24.633000000000003,9.639,172.5789,28.76315,8.698
2018-01-03,Pedasi,Private,16,1,15,12,0.8,428.4,152.9388,96.7113,47.23110000000001,725.2811999999999,60.440099999999994,8.702
2018-01-03,Antigua,Private,34,3,31,15,0.4838709677419355,627.0000000000001,2.633400000000001,103.36095000000002,21.725550000000005,754.7199000000002,50.31466000000001,9.009
2018-01-03,Jaco,Private Shared,26,1,25,14,0.56,453.6,159.5538,52.3908,16.6698,682.2144000000001,48.729600000000005,8.787
2018-01-04,La Fortuna,Dorm,100,3,97,41,0.422680412371134,697.0,248.09715,62.20725,16.100700000000003,1023.4051000000001,24.961100000000002,8.787
2018-01-04,Bocas del Toro,Private,44,1,43,35,0.813953488372093,1249.5,443.44755,286.01055,135.13342500000002,2114.091525,60.402615,8.706
2018-01-04,San Jose,Private,40,1,39,31,0.7948717948717948,1041.6,334.66608000000014,185.9256,66.71448000000001,1628.9061600000002,52.54536000000001,8.756
2018-01-04,Manuel Antonio,Private,60,0,60,44,0.7333333333333333,1478.4,484.32384,253.02816,72.95904,2288.71104,52.016160000000006,8.758
2018-01-04,Antigua,Dorm,92,11,81,38,0.4691358024691358,798.0,2.5137000000000005,109.7649,17.5959,927.8745,24.41775,8.982999999999999
2018-01-04,Bocas del Toro,Dorm,154,2,152,107,0.7039473684210527,1498.0,522.2028,380.6418000000001,180.8835,2581.7281000000003,24.128300000000003,8.705
2018-01-04,Santa Teresa North,Dorm,140,1,139,100,0.7194244604316546,1800.0,591.57,306.18,94.5,2792.25,27.9225,8.747
2018-01-04,Tamarindo,Dorm,144,3,141,93,0.6595744680851063,1488.0,487.4688,214.0488,79.68240000000002,2269.2000000000003,24.400000000000002,8.777000000000001
2018-01-04,Medellin,Private,88,9,79,48,0.6075949367088608,1732.8000000000004,620.4290400000001,278.37432000000007,94.61088,2726.2142400000007,56.79613000000001,8.783999999999999
2018-01-04,Antigua,Private,34,4,30,13,0.43333333333333335,543.4000000000002,2.852850000000001,81.02094000000002,14.264250000000002,641.5380400000001,49.34908000000001,9.005
2018-01-04,Puerto Viejo,Private,32,1,31,18,0.5806451612903226,680.4000000000002,234.32976000000005,87.15924000000003,35.72100000000001,1037.6100000000004,57.64500000000002,8.777000000000001
2018-01-04,Puerto Viejo,Dorm,66,1,65,37,0.5692307692307692,629.0,224.553,73.97040000000001,19.15305,946.67645,25.58585,8.774
2018-01-04,Medellin,Dorm,215,20,195,104,0.5333333333333333,1872.0,701.7192,300.7368,76.6584,2951.1144,28.3761,8.779
2018-01-04,Venao,Dorm,51,1,50,39,0.78,663.0,250.614,167.77215,69.615,1151.00115,29.51285,8.706
2018-01-04,Red Frog,Private,34,1,33,28,0.8484848484848485,940.8,349.69536,194.60448000000005,56.30688000000001,1541.40672,55.050239999999995,8.752
2018-01-04,Red Frog,Private Shared,14,1,13,11,0.8461538461538461,336.6,120.51963,70.68599999999998,24.03324,551.83887,50.167170000000006,8.742
2018-01-04,Santa Teresa North,Private,22,1,21,16,0.7619047619047619,638.4,207.12888,97.1964,30.83472,973.56,60.8475,8.743
2018-01-04,Venao,Private Shared,34,1,33,24,0.7272727272727273,647.9999999999999,227.934,163.29599999999996,73.48319999999998,1112.7131999999997,46.36304999999999,8.704
2018-01-04,Tamarindo,Private,24,1,23,16,0.6956521739130435,537.6,175.55328,79.59168000000003,30.48192,823.2268799999999,51.451679999999996,8.772
2018-01-04,Jaco,Private,42,1,41,22,0.5365853658536586,785.4000000000002,282.86181000000005,95.66172000000002,24.7401,1188.6636300000002,54.03016500000001,8.767000000000001
2018-01-04,Manuel Antonio,Private Shared,18,1,17,14,0.8235294117647058,428.4,135.39582,66.57336,29.2383,659.6074799999999,47.114819999999995,8.731
2018-01-04,San Jose,Dorm,86,1,85,66,0.7764705882352941,1188.0,376.71480000000014,180.873,81.081,1826.6688000000001,27.676800000000004,8.737
2018-01-04,Jaco,Dorm,118,3,115,63,0.5478260869565217,1134.0,383.4054,122.6421,29.7675,1669.815,26.505000000000003,8.775
2018-01-04,Tamarindo,Private Shared,34,1,33,24,0.7272727272727273,647.9999999999999,217.728,94.5756,35.380799999999994,995.6843999999999,41.48685,8.773
2018-01-04,Red Frog,Dorm,24,1,23,17,0.7391304347826086,289.0,108.0282,62.51070000000001,17.903550000000006,477.44244999999995,28.084849999999996,8.749
2018-01-04,Jaco,Private Shared,26,1,25,15,0.6,432.0,154.67759999999996,54.432,15.875999999999998,656.9856,43.79904,8.773
2018-01-04,Manuel Antonio,Dorm,116,1,115,87,0.7565217391304347,1392.0,457.48080000000016,241.16400000000002,64.3104,2154.9552000000003,24.769600000000004,8.741
2018-01-04,Medellin,Private Shared,24,3,21,12,0.5714285714285714,345.6,129.54816000000002,56.24640000000001,17.05536,548.44992,45.70416,8.782
2018-01-04,Bocas del Toro,Private Shared,32,1,31,23,0.7419354838709677,620.9999999999999,220.3929,156.49199999999996,65.85704999999999,1063.7419499999999,46.249649999999995,8.693999999999999
2018-01-04,Venao,Private,12,1,11,9,0.8181818181818182,302.4000000000001,106.05168000000002,74.61720000000003,32.387040000000006,515.4559200000001,57.272880000000015,8.697000000000001
2018-01-04,La Fortuna,Private Shared,32,2,30,14,0.4666666666666667,428.4,156.08754,40.93362,9.44622,634.86738,45.34767,8.801
2018-01-04,Pedasi,Private,16,1,15,13,0.8666666666666667,464.1,164.221785,115.97859,54.57816,798.878535,61.452195,8.718
2018-01-04,Puerto Viejo,Private Shared,40,1,39,24,0.6153846153846154,691.1999999999998,243.1296,92.89728,26.85312,1054.0799999999997,43.91999999999999,8.788
2018-01-04,La Fortuna,Private,20,1,19,9,0.47368421052631576,283.5,100.316475,25.897725000000005,11.609325,421.32352499999996,46.813725,8.787
2018-01-04,Santa Teresa North,Private Shared,16,1,15,12,0.8,388.8,120.83904,57.97007999999999,23.67792,591.2870399999999,49.27392,8.752
2018-01-04,San Jose,Private Shared,14,1,13,11,0.8461538461538461,316.7999999999999,102.78576,55.55087999999999,19.9584,495.09503999999987,45.008639999999986,8.755
2018-01-04,Pedasi,Dorm,8,1,7,6,0.8571428571428571,96.0,33.6672,22.5792,11.088,163.3344,27.222399999999997,8.69
2018-01-04,Montanita,Dorm,148,25,123,62,0.5040650406504065,868.0,278.88840000000005,3.6456,21.873600000000003,1172.4076,18.9098,8.993
2018-01-04,Montanita,Private,96,16,80,31,0.3875,824.5999999999998,248.49321,2.59749,2.59749,1078.28819,34.78349,9.006
2018-01-05,San Jose,Private Shared,14,1,13,11,0.8461538461538461,296.99999999999994,94.1787,45.21824999999999,14.656949999999995,451.05389999999994,41.00489999999999,8.732999999999999
2018-01-05,Venao,Dorm,51,1,50,38,0.76,608.0,215.77920000000003,141.0864,69.5856,1034.4512,27.2224,8.696
2018-01-05,Tamarindo,Dorm,144,3,141,85,0.6028368794326241,1530.0,515.6865,226.51650000000004,72.2925,2344.4955,27.5823,8.767000000000001
2018-01-05,Bocas del Toro,Dorm,154,3,151,120,0.7947019867549668,1920.0,687.456,437.472,233.856,3278.7839999999997,27.323199999999996,8.701
2018-01-05,Antigua,Dorm,92,9,83,33,0.39759036144578314,660.0,13.86,109.494,19.404,802.758,24.326,9.007
2018-01-05,Venao,Private,12,1,11,10,0.9090909090909091,315.0,113.44725,74.41875,35.39025,538.25625,53.825625,8.705
2018-01-05,Santa Teresa North,Private,22,1,21,16,0.7619047619047619,604.8000000000002,186.06672000000003,87.00048000000002,34.927200000000006,912.7944000000002,57.049650000000014,8.738
2018-01-05,Bocas del Toro,Private,44,1,43,33,0.7674418604651163,970.2,347.38011000000006,243.47169,101.87100000000001,1662.9228000000003,50.39160000000001,8.698
2018-01-05,Puerto Viejo,Private Shared,40,1,39,22,0.5641025641025641,633.5999999999998,221.53824,85.82112,31.268159999999995,972.2275199999997,44.19215999999999,8.787
2018-01-05,Medellin,Private,88,9,79,43,0.5443037974683544,1715.7,644.9316299999999,286.4361150000001,93.67721999999999,2740.744965,63.738254999999995,8.777000000000001
2018-01-05,Santa Teresa North,Dorm,140,1,139,99,0.7122302158273381,1782.0,587.5254,310.6026,78.5862,2758.7142000000003,27.865800000000004,8.736
2018-01-05,Puerto Viejo,Dorm,66,1,65,38,0.5846153846153846,646.0,217.7343,84.1092,33.915,981.7584999999999,25.835749999999997,8.78
2018-01-05,Bocas del Toro,Private Shared,32,1,31,24,0.7741935483870968,691.1999999999998,260.54783999999995,156.76415999999998,78.38207999999999,1186.8940799999998,49.45391999999999,8.693
2018-01-05,Antigua,Private,34,3,31,14,0.45161290322580644,585.2,9.2169,94.62684000000002,4.915680000000001,693.95942,49.56853,8.985
2018-01-05,La Fortuna,Dorm,100,5,95,46,0.4842105263157895,828.0,292.9878,70.4214,32.1678,1223.5769999999998,26.599499999999995,8.785
2018-01-05,Medellin,Dorm,215,24,191,114,0.5968586387434555,2166.0,780.0849000000002,370.7109,129.6351,3446.4309000000003,30.23185,8.78
2018-01-05,Manuel Antonio,Private,60,2,58,48,0.8275862068965517,1713.6,518.1926400000001,311.27544000000006,88.16472000000002,2631.2328,54.817350000000005,8.732000000000001
2018-01-05,Jaco,Dorm,118,3,115,66,0.5739130434782609,1254.0,439.7778,135.6201,48.7179,1878.1158000000003,28.456300000000002,8.767000000000001
2018-01-05,San Jose,Dorm,86,2,84,64,0.7619047619047619,1024.0,310.7328,184.9344,74.1888,1593.856,24.904,8.732999999999999
2018-01-05,Venao,Private Shared,34,0,34,25,0.7352941176470589,629.9999999999999,218.29499999999996,144.86849999999995,62.8425,1056.0059999999999,42.24023999999999,8.713
2018-01-05,Manuel Antonio,Private Shared,18,1,17,14,0.8235294117647058,403.19999999999993,125.31456,60.96384000000001,23.70816,613.18656,43.79904,8.736
2018-01-05,Puerto Viejo,Private,32,1,31,17,0.5483870967741935,642.6,213.88941000000003,75.56976,33.7365,965.79567,56.81151,8.765
2018-01-05,La Fortuna,Private,20,1,19,10,0.5263157894736842,336.0,125.244,36.3384,9.8784,507.4608,50.74608,8.786
2018-01-05,San Jose,Private,40,1,39,31,0.7948717948717948,1041.6,334.66608000000014,189.20664,61.246080000000006,1626.7188,52.4748,8.738999999999999
2018-01-05,La Fortuna,Private Shared,32,2,30,14,0.4666666666666667,428.4,152.9388,45.88164,15.7437,642.9641399999999,45.92601,8.8
2018-01-05,Montanita,Dorm,148,20,128,51,0.3984375,714.0,221.1615,5.2479000000000005,22.491,962.9003999999999,18.880399999999998,8.991
2018-01-05,Manuel Antonio,Dorm,116,2,114,83,0.7280701754385965,1245.0,392.175,203.93099999999998,86.2785,1927.3845,23.2215,8.746
2018-01-05,Jaco,Private,42,1,41,23,0.5609756097560976,869.4000000000002,300.33423,102.24144000000004,22.82175,1294.7974200000003,56.29554000000002,8.772
2018-01-05,Tamarindo,Private Shared,34,1,33,20,0.6060606060606061,576.0,188.6976,86.4864,23.5872,874.7712,43.73856,8.758
2018-01-05,Red Frog,Dorm,24,1,23,17,0.7391304347826086,289.0,109.242,57.0486,21.54495,476.83555,28.04915,8.748
2018-01-05,Santa Teresa North,Private Shared,16,1,15,12,0.8,367.2,116.82468,58.60511999999999,25.44696,568.0767599999999,47.339729999999996,8.754
2018-01-05,Jaco,Private Shared,26,0,26,13,0.5,397.8,139.09077,41.76899999999999,15.872219999999995,594.53199,45.73323,8.788
2018-01-05,Medellin,Private Shared,24,3,21,11,0.5238095238095238,369.6,133.88760000000002,59.37624000000001,11.6424,574.50624,52.22784000000001,8.771
2018-01-05,Tamarindo,Private,24,1,23,16,0.6956521739130435,504.0,166.69799999999998,75.6756,17.992800000000006,764.3664,47.7729,8.77
2018-01-05,Montanita,Private,96,14,82,38,0.4634146341463415,1083.0,335.45925000000005,5.6857500000000005,21.60585,1445.7508500000001,38.046075,8.998
2018-01-05,Red Frog,Private,34,1,33,26,0.7878787878787878,819.0,284.6434500000001,158.23080000000004,60.19649999999999,1322.07075,50.84887500000001,8.734
2018-01-05,Pedasi,Private,16,1,15,13,0.8666666666666667,409.5,152.21115,96.3144,46.007325,704.032875,54.156375,8.719
2018-01-05,Red Frog,Private Shared,14,1,13,11,0.8461538461538461,296.99999999999994,111.95414999999998,64.55295,18.710999999999995,492.21809999999994,44.747099999999996,8.754
2018-01-06,San Jose,Private,40,1,39,30,0.7692307692307693,945.0,296.68275,148.8375,54.57375,1445.094,48.1698,8.736
2018-01-06,Manuel Antonio,Dorm,116,1,115,81,0.7043478260869566,1377.0,440.98425,221.21505,65.06325,2104.26255,25.97855,8.732999999999999
2018-01-06,Bocas del Toro,Dorm,154,3,151,109,0.7218543046357616,1744.0,628.1016000000002,408.3576,181.2888,2961.7479999999996,27.171999999999997,8.7
2018-01-06,Jaco,Private Shared,26,1,25,15,0.6,432.0,158.30639999999997,44.9064,16.3296,651.5423999999999,43.436159999999994,8.794
2018-01-06,Antigua,Dorm,92,11,81,38,0.4691358024691358,798.0,5.027400000000001,133.2261,8.379000000000001,944.6325,24.85875,8.992
2018-01-06,Jaco,Dorm,118,2,116,67,0.5775862068965517,1273.0,453.12435,156.38805000000005,41.43615000000001,1923.94855,28.71565,8.773
2018-01-06,Antigua,Private,34,4,30,14,0.4666666666666667,585.2,6.1446000000000005,89.0967,18.4338,698.8751,49.91965,8.994
2018-01-06,Medellin,Dorm,215,22,193,105,0.5440414507772021,1995.0,693.36225,337.25475,75.41100000000002,3101.0280000000002,29.533600000000003,8.772
2018-01-06,Santa Teresa North,Dorm,140,1,139,107,0.7697841726618705,2033.0,657.4722,339.40935,96.05925,3125.9408,29.214399999999998,8.758
2018-01-06,Red Frog,Private,34,1,33,26,0.7878787878787878,873.6,315.54432,175.20048,61.45776000000001,1425.80256,54.83856,8.752
2018-01-06,Santa Teresa North,Private,22,1,21,16,0.7619047619047619,604.8000000000002,200.67264,104.14656000000002,34.292159999999996,943.9113600000002,58.99446000000001,8.756
2018-01-06,Medellin,Private,88,11,77,41,0.5324675324675324,1635.9,608.0640299999999,274.8312,58.401630000000004,2577.19686,62.85846,8.78
2018-01-06,Tamarindo,Dorm,144,1,143,85,0.5944055944055944,1445.0,473.38199999999995,182.07,75.8625,2176.3145000000004,25.603700000000003,8.779
2018-01-06,Jaco,Private,42,1,41,21,0.5121951219512195,837.9,300.8898900000001,103.81581,25.514055,1268.1197550000002,60.386655000000005,8.788
2018-01-06,Venao,Dorm,51,1,50,40,0.8,640.0,239.90400000000002,159.936,71.232,1111.072,27.776799999999998,8.693
2018-01-06,Medellin,Private Shared,24,3,21,11,0.5238095238095238,369.6,139.32072000000002,69.07824000000001,11.254320000000002,589.2532800000001,53.568480000000015,8.792
2018-01-06,Puerto Viejo,Dorm,66,1,65,40,0.6153846153846154,640.0,214.368,84.0,34.944,973.3119999999999,24.3328,8.785
2018-01-06,Tamarindo,Private,24,1,23,17,0.7391304347826086,571.2,185.92560000000003,85.16592,22.19112,864.4826400000001,50.85192000000001,8.775
2018-01-06,Venao,Private Shared,34,1,33,26,0.7878787878787878,701.9999999999999,246.1914,171.74429999999995,82.5552,1202.4909,46.24965,8.696
2018-01-06,San Jose,Dorm,86,1,85,69,0.8117647058823529,1104.0,346.6008,177.35760000000005,61.4376,1689.396,24.483999999999998,8.746
2018-01-06,Manuel Antonio,Private Shared,18,0,18,14,0.7777777777777778,428.4,131.79726000000002,76.01958,30.137940000000004,666.35478,47.59677,8.741
2018-01-06,Santa Teresa North,Private Shared,16,1,15,12,0.8,388.8,123.69672,59.60304,20.00376,592.1035199999999,49.34195999999999,8.753
2018-01-06,Puerto Viejo,Private,32,1,31,18,0.5806451612903226,642.6,215.91360000000003,84.34125,22.94082,965.79567,53.655315,8.779
2018-01-06,La Fortuna,Dorm,100,5,95,46,0.4842105263157895,782.0,283.2795,82.11,31.2018,1178.5913,25.621550000000003,8.802
2018-01-06,Pedasi,Private,16,1,15,12,0.8,428.4,161.48538000000005,97.16112,42.28308,729.3295800000001,60.77746500000001,8.712
2018-01-06,Playa del Carmen,Private,59,10,49,19,0.3877551020408163,836.0,0.8778000000000001,121.1364,9.6558,967.67,50.93,8.988
2018-01-06,Manuel Antonio,Private,60,1,59,43,0.7288135593220338,1354.5,433.778625,241.77825,89.60017500000002,2119.65705,49.294349999999994,8.732000000000001
2018-01-06,Red Frog,Private Shared,14,1,13,11,0.8461538461538461,296.99999999999994,112.26599999999998,62.68184999999999,17.775449999999996,489.7232999999999,44.52029999999999,8.751
2018-01-06,La Fortuna,Private,20,1,19,9,0.47368421052631576,321.3,116.390925,30.025485000000003,11.133045,478.849455,53.205495,8.781
2018-01-06,Tamarindo,Private Shared,34,1,33,22,0.6666666666666666,712.8,239.5008,88.31591999999999,23.950080000000003,1064.5668,48.3894,8.751
2018-01-06,San Jose,Private Shared,14,1,13,11,0.8461538461538461,336.6,110.27016,53.72135999999999,20.85237,521.44389,47.40399,8.736
2018-01-06,Puerto Viejo,Private Shared,40,1,39,21,0.5384615384615384,642.5999999999998,219.96197999999995,85.01597999999998,24.290280000000006,971.8682399999998,46.27943999999999,8.772
2018-01-06,La Fortuna,Private Shared,32,2,30,14,0.4666666666666667,428.4,149.34024,40.93362,14.84406,633.51792,45.25128,8.798
2018-01-06,Bocas del Toro,Private,44,1,43,33,0.7674418604651163,1039.5,378.741825,242.30745,116.787825,1777.3371000000002,53.858700000000006,8.7
2018-01-06,Pedasi,Dorm,8,1,7,6,0.8571428571428571,102.0,37.0566,22.5981,10.0674,171.72209999999998,28.62035,8.702
2018-01-06,Montanita,Dorm,148,23,125,53,0.424,795.0,247.08599999999998,5.0085000000000015,15.86025,1062.9547499999999,20.055749999999996,8.999
2018-01-06,Venao,Private,12,1,11,10,0.9090909090909091,357.0,124.4502,86.21549999999998,37.11015,604.77585,60.477585,8.693999999999999
2018-01-06,Red Frog,Dorm,24,1,23,17,0.7391304347826086,255.0,95.8545,54.0855,22.22325,427.16325000000006,25.127250000000004,8.749
2018-01-06,Montanita,Private,96,16,80,40,0.5,1140.0,365.085,20.349,7.182000000000001,1532.616,38.3154,9.008
2018-01-06,Bocas del Toro,Private Shared,32,1,31,24,0.7741935483870968,647.9999999999999,236.09879999999995,154.4508,82.3284,1120.878,46.70325,8.71
2018-01-06,Playa del Carmen,Private Shared,54,9,45,22,0.4888888888888889,794.2,15.844289999999999,125.08650000000002,20.84775,955.9785400000001,43.453570000000006,8.994
2018-01-06,Pedasi,Private Shared,8,1,7,7,1.0,214.2,77.59394999999998,52.40403,23.84046,368.03844,52.576919999999994,8.712
2018-01-06,Playa del Carmen,Dorm,177,26,151,74,0.4900662251655629,1480.0,10.878,236.208,23.31,1750.396,23.654,9.002
2018-01-07,Medellin,Dorm,215,21,194,102,0.5257731958762887,1938.0,673.5519,313.3746000000001,61.047,2985.9735,29.274250000000002,8.788
2018-01-07,Tamarindo,Dorm,144,3,141,96,0.6808510638297872,1728.0,558.8352,234.05760000000004,58.06080000000001,2578.9536000000003,26.864100000000004,8.769
2018-01-07,San Jose,Dorm,86,1,85,64,0.7529411764705882,1024.0,323.6352,160.2048,59.136,1566.9759999999999,24.483999999999998,8.734
2018-01-07,Jaco,Private,42,2,40,23,0.575,869.4000000000002,309.4629300000001,107.71866,27.386100000000006,1313.9676900000002,57.12903000000001,8.776
2018-01-07,Manuel Antonio,Dorm,116,2,114,92,0.8070175438596491,1656.0,540.7668,257.3424,116.49960000000002,2570.6088,27.941399999999998,8.742
2018-01-07,Antigua,Private,34,4,30,14,0.4666666666666667,554.4,4.07484,93.1392,19.20996,670.824,47.916,8.995
2018-01-07,Venao,Dorm,51,1,50,39,0.78,663.0,241.56405,151.7607,74.48805,1130.8128,28.995199999999997,8.691
2018-01-07,Puerto Viejo,Dorm,66,1,65,39,0.6,624.0,210.3192,68.1408,28.828800000000005,931.2888,23.8792,8.789
2018-01-07,Medellin,Private,88,8,80,41,0.5125,1635.9,577.1455199999998,266.242725,84.16705499999998,2563.4552999999996,62.52329999999999,8.791
2018-01-07,Bocas del Toro,Dorm,154,3,151,118,0.7814569536423841,1770.0,669.0600000000002,433.0305,200.718,3072.8085,26.04075,8.708
2018-01-07,Santa Teresa North,Dorm,140,3,137,106,0.7737226277372263,2014.0,644.9834999999998,293.9433,93.0468,3045.9736,28.735599999999998,8.753
2018-01-07,Red Frog,Private,34,1,33,26,0.7878787878787878,873.6,307.2888000000001,182.53871999999998,52.28496000000001,1415.7124800000001,54.450480000000006,8.732999999999999
2018-01-07,Tamarindo,Private Shared,34,1,33,21,0.6363636363636364,680.4,236.47302,102.87648000000002,36.43542,1056.18492,50.29452,8.764
2018-01-07,Manuel Antonio,Private,60,2,58,43,0.7413793103448276,1444.8,455.112,241.20936,69.78384,2210.9052,51.4164,8.756
